setting ^dummy=dummy
setting ^_ignored=[]
I0611 12:35:04.855336 139897657034560 tpu_client.py:54] Starting the local TPU driver.
I0611 12:35:04.862223 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 12:35:04.862595 139897657034560 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Interpreter Host
I0611 12:35:04.866255 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 12:35:04.866482 139897657034560 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
I0611 12:35:07.143729 139897657034560 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 12:39:55.664799 139897657034560 terminal_logging.py:55] episode = 7329 | episode_len = 9 | episode_return = 1.0000 | steps = 65961 | total_regret = 864.0000 | total_return = 6465.0000
I0611 12:39:55.664799 139897657034560 terminal_logging.py:55] episode = 7329 | episode_len = 9 | episode_return = 1.0000 | steps = 65961 | total_regret = 864.0000 | total_return = 6465.0000
I0611 12:39:55.699819 139897657034560 terminal_logging.py:55] episode = 7330 | episode_len = 9 | episode_return = 1.0000 | steps = 65970 | total_regret = 864.0000 | total_return = 6466.0000
I0611 12:39:55.699819 139897657034560 terminal_logging.py:55] episode = 7330 | episode_len = 9 | episode_return = 1.0000 | steps = 65970 | total_regret = 864.0000 | total_return = 6466.0000
I0611 12:39:55.736014 139897657034560 terminal_logging.py:55] episode = 7331 | episode_len = 9 | episode_return = 1.0000 | steps = 65979 | total_regret = 864.0000 | total_return = 6467.0000
I0611 12:39:55.736014 139897657034560 terminal_logging.py:55] episode = 7331 | episode_len = 9 | episode_return = 1.0000 | steps = 65979 | total_regret = 864.0000 | total_return = 6467.0000
I0611 12:39:55.795396 139897657034560 terminal_logging.py:55] episode = 7332 | episode_len = 9 | episode_return = 1.0000 | steps = 65988 | total_regret = 864.0000 | total_return = 6468.0000
I0611 12:39:55.795396 139897657034560 terminal_logging.py:55] episode = 7332 | episode_len = 9 | episode_return = 1.0000 | steps = 65988 | total_regret = 864.0000 | total_return = 6468.0000
I0611 12:39:55.832697 139897657034560 terminal_logging.py:55] episode = 7333 | episode_len = 9 | episode_return = 1.0000 | steps = 65997 | total_regret = 864.0000 | total_return = 6469.0000
I0611 12:39:55.832697 139897657034560 terminal_logging.py:55] episode = 7333 | episode_len = 9 | episode_return = 1.0000 | steps = 65997 | total_regret = 864.0000 | total_return = 6469.0000
I0611 12:39:55.868330 139897657034560 terminal_logging.py:55] episode = 7334 | episode_len = 9 | episode_return = 1.0000 | steps = 66006 | total_regret = 864.0000 | total_return = 6470.0000
I0611 12:39:55.868330 139897657034560 terminal_logging.py:55] episode = 7334 | episode_len = 9 | episode_return = 1.0000 | steps = 66006 | total_regret = 864.0000 | total_return = 6470.0000
I0611 12:39:55.901695 139897657034560 terminal_logging.py:55] episode = 7335 | episode_len = 9 | episode_return = 1.0000 | steps = 66015 | total_regret = 864.0000 | total_return = 6471.0000
I0611 12:39:55.901695 139897657034560 terminal_logging.py:55] episode = 7335 | episode_len = 9 | episode_return = 1.0000 | steps = 66015 | total_regret = 864.0000 | total_return = 6471.0000
I0611 12:39:55.937716 139897657034560 terminal_logging.py:55] episode = 7336 | episode_len = 9 | episode_return = 1.0000 | steps = 66024 | total_regret = 864.0000 | total_return = 6472.0000
I0611 12:39:55.937716 139897657034560 terminal_logging.py:55] episode = 7336 | episode_len = 9 | episode_return = 1.0000 | steps = 66024 | total_regret = 864.0000 | total_return = 6472.0000
I0611 12:39:55.972987 139897657034560 terminal_logging.py:55] episode = 7337 | episode_len = 9 | episode_return = 1.0000 | steps = 66033 | total_regret = 864.0000 | total_return = 6473.0000
I0611 12:39:55.972987 139897657034560 terminal_logging.py:55] episode = 7337 | episode_len = 9 | episode_return = 1.0000 | steps = 66033 | total_regret = 864.0000 | total_return = 6473.0000
I0611 12:39:56.005832 139897657034560 terminal_logging.py:55] episode = 7338 | episode_len = 9 | episode_return = 1.0000 | steps = 66042 | total_regret = 864.0000 | total_return = 6474.0000
I0611 12:39:56.005832 139897657034560 terminal_logging.py:55] episode = 7338 | episode_len = 9 | episode_return = 1.0000 | steps = 66042 | total_regret = 864.0000 | total_return = 6474.0000
I0611 12:39:56.042061 139897657034560 terminal_logging.py:55] episode = 7339 | episode_len = 9 | episode_return = 1.0000 | steps = 66051 | total_regret = 864.0000 | total_return = 6475.0000
I0611 12:39:56.042061 139897657034560 terminal_logging.py:55] episode = 7339 | episode_len = 9 | episode_return = 1.0000 | steps = 66051 | total_regret = 864.0000 | total_return = 6475.0000
I0611 12:39:56.076020 139897657034560 terminal_logging.py:55] episode = 7340 | episode_len = 9 | episode_return = 1.0000 | steps = 66060 | total_regret = 864.0000 | total_return = 6476.0000
I0611 12:39:56.076020 139897657034560 terminal_logging.py:55] episode = 7340 | episode_len = 9 | episode_return = 1.0000 | steps = 66060 | total_regret = 864.0000 | total_return = 6476.0000
I0611 12:39:56.117315 139897657034560 terminal_logging.py:55] episode = 7341 | episode_len = 9 | episode_return = 1.0000 | steps = 66069 | total_regret = 864.0000 | total_return = 6477.0000
I0611 12:39:56.117315 139897657034560 terminal_logging.py:55] episode = 7341 | episode_len = 9 | episode_return = 1.0000 | steps = 66069 | total_regret = 864.0000 | total_return = 6477.0000
I0611 12:39:56.157067 139897657034560 terminal_logging.py:55] episode = 7342 | episode_len = 9 | episode_return = 1.0000 | steps = 66078 | total_regret = 864.0000 | total_return = 6478.0000
I0611 12:39:56.157067 139897657034560 terminal_logging.py:55] episode = 7342 | episode_len = 9 | episode_return = 1.0000 | steps = 66078 | total_regret = 864.0000 | total_return = 6478.0000
I0611 12:39:56.193480 139897657034560 terminal_logging.py:55] episode = 7343 | episode_len = 9 | episode_return = 1.0000 | steps = 66087 | total_regret = 864.0000 | total_return = 6479.0000
I0611 12:39:56.193480 139897657034560 terminal_logging.py:55] episode = 7343 | episode_len = 9 | episode_return = 1.0000 | steps = 66087 | total_regret = 864.0000 | total_return = 6479.0000
I0611 12:39:56.229074 139897657034560 terminal_logging.py:55] episode = 7344 | episode_len = 9 | episode_return = 1.0000 | steps = 66096 | total_regret = 864.0000 | total_return = 6480.0000
I0611 12:39:56.229074 139897657034560 terminal_logging.py:55] episode = 7344 | episode_len = 9 | episode_return = 1.0000 | steps = 66096 | total_regret = 864.0000 | total_return = 6480.0000
I0611 12:39:56.266175 139897657034560 terminal_logging.py:55] episode = 7345 | episode_len = 9 | episode_return = 1.0000 | steps = 66105 | total_regret = 864.0000 | total_return = 6481.0000
I0611 12:39:56.266175 139897657034560 terminal_logging.py:55] episode = 7345 | episode_len = 9 | episode_return = 1.0000 | steps = 66105 | total_regret = 864.0000 | total_return = 6481.0000
I0611 12:39:56.326290 139897657034560 terminal_logging.py:55] episode = 7346 | episode_len = 9 | episode_return = 1.0000 | steps = 66114 | total_regret = 864.0000 | total_return = 6482.0000
I0611 12:39:56.326290 139897657034560 terminal_logging.py:55] episode = 7346 | episode_len = 9 | episode_return = 1.0000 | steps = 66114 | total_regret = 864.0000 | total_return = 6482.0000
I0611 12:39:56.367665 139897657034560 terminal_logging.py:55] episode = 7347 | episode_len = 9 | episode_return = 1.0000 | steps = 66123 | total_regret = 864.0000 | total_return = 6483.0000
I0611 12:39:56.367665 139897657034560 terminal_logging.py:55] episode = 7347 | episode_len = 9 | episode_return = 1.0000 | steps = 66123 | total_regret = 864.0000 | total_return = 6483.0000
I0611 12:39:56.469309 139897657034560 terminal_logging.py:55] episode = 7348 | episode_len = 9 | episode_return = -1.0000 | steps = 66132 | total_regret = 866.0000 | total_return = 6482.0000
I0611 12:39:56.469309 139897657034560 terminal_logging.py:55] episode = 7348 | episode_len = 9 | episode_return = -1.0000 | steps = 66132 | total_regret = 866.0000 | total_return = 6482.0000
I0611 12:39:56.516778 139897657034560 terminal_logging.py:55] episode = 7349 | episode_len = 9 | episode_return = 1.0000 | steps = 66141 | total_regret = 866.0000 | total_return = 6483.0000
I0611 12:39:56.516778 139897657034560 terminal_logging.py:55] episode = 7349 | episode_len = 9 | episode_return = 1.0000 | steps = 66141 | total_regret = 866.0000 | total_return = 6483.0000
I0611 12:39:56.555802 139897657034560 terminal_logging.py:55] episode = 7350 | episode_len = 9 | episode_return = 1.0000 | steps = 66150 | total_regret = 866.0000 | total_return = 6484.0000
I0611 12:39:56.555802 139897657034560 terminal_logging.py:55] episode = 7350 | episode_len = 9 | episode_return = 1.0000 | steps = 66150 | total_regret = 866.0000 | total_return = 6484.0000
I0611 12:39:56.591126 139897657034560 terminal_logging.py:55] episode = 7351 | episode_len = 9 | episode_return = 1.0000 | steps = 66159 | total_regret = 866.0000 | total_return = 6485.0000
I0611 12:39:56.591126 139897657034560 terminal_logging.py:55] episode = 7351 | episode_len = 9 | episode_return = 1.0000 | steps = 66159 | total_regret = 866.0000 | total_return = 6485.0000
I0611 12:39:56.626039 139897657034560 terminal_logging.py:55] episode = 7352 | episode_len = 9 | episode_return = 1.0000 | steps = 66168 | total_regret = 866.0000 | total_return = 6486.0000
I0611 12:39:56.626039 139897657034560 terminal_logging.py:55] episode = 7352 | episode_len = 9 | episode_return = 1.0000 | steps = 66168 | total_regret = 866.0000 | total_return = 6486.0000
I0611 12:39:56.660668 139897657034560 terminal_logging.py:55] episode = 7353 | episode_len = 9 | episode_return = 1.0000 | steps = 66177 | total_regret = 866.0000 | total_return = 6487.0000
I0611 12:39:56.660668 139897657034560 terminal_logging.py:55] episode = 7353 | episode_len = 9 | episode_return = 1.0000 | steps = 66177 | total_regret = 866.0000 | total_return = 6487.0000
I0611 12:39:56.694461 139897657034560 terminal_logging.py:55] episode = 7354 | episode_len = 9 | episode_return = 1.0000 | steps = 66186 | total_regret = 866.0000 | total_return = 6488.0000
I0611 12:39:56.694461 139897657034560 terminal_logging.py:55] episode = 7354 | episode_len = 9 | episode_return = 1.0000 | steps = 66186 | total_regret = 866.0000 | total_return = 6488.0000
I0611 12:39:56.728970 139897657034560 terminal_logging.py:55] episode = 7355 | episode_len = 9 | episode_return = 1.0000 | steps = 66195 | total_regret = 866.0000 | total_return = 6489.0000
I0611 12:39:56.728970 139897657034560 terminal_logging.py:55] episode = 7355 | episode_len = 9 | episode_return = 1.0000 | steps = 66195 | total_regret = 866.0000 | total_return = 6489.0000
I0611 12:39:56.767737 139897657034560 terminal_logging.py:55] episode = 7356 | episode_len = 9 | episode_return = 1.0000 | steps = 66204 | total_regret = 866.0000 | total_return = 6490.0000
I0611 12:39:56.767737 139897657034560 terminal_logging.py:55] episode = 7356 | episode_len = 9 | episode_return = 1.0000 | steps = 66204 | total_regret = 866.0000 | total_return = 6490.0000
I0611 12:39:56.805358 139897657034560 terminal_logging.py:55] episode = 7357 | episode_len = 9 | episode_return = 1.0000 | steps = 66213 | total_regret = 866.0000 | total_return = 6491.0000
I0611 12:39:56.805358 139897657034560 terminal_logging.py:55] episode = 7357 | episode_len = 9 | episode_return = 1.0000 | steps = 66213 | total_regret = 866.0000 | total_return = 6491.0000
I0611 12:39:56.859113 139897657034560 terminal_logging.py:55] episode = 7358 | episode_len = 9 | episode_return = 1.0000 | steps = 66222 | total_regret = 866.0000 | total_return = 6492.0000
I0611 12:39:56.859113 139897657034560 terminal_logging.py:55] episode = 7358 | episode_len = 9 | episode_return = 1.0000 | steps = 66222 | total_regret = 866.0000 | total_return = 6492.0000
I0611 12:39:56.892886 139897657034560 terminal_logging.py:55] episode = 7359 | episode_len = 9 | episode_return = 1.0000 | steps = 66231 | total_regret = 866.0000 | total_return = 6493.0000
I0611 12:39:56.892886 139897657034560 terminal_logging.py:55] episode = 7359 | episode_len = 9 | episode_return = 1.0000 | steps = 66231 | total_regret = 866.0000 | total_return = 6493.0000
I0611 12:39:56.929147 139897657034560 terminal_logging.py:55] episode = 7360 | episode_len = 9 | episode_return = 1.0000 | steps = 66240 | total_regret = 866.0000 | total_return = 6494.0000
I0611 12:39:56.929147 139897657034560 terminal_logging.py:55] episode = 7360 | episode_len = 9 | episode_return = 1.0000 | steps = 66240 | total_regret = 866.0000 | total_return = 6494.0000
I0611 12:39:56.965146 139897657034560 terminal_logging.py:55] episode = 7361 | episode_len = 9 | episode_return = 1.0000 | steps = 66249 | total_regret = 866.0000 | total_return = 6495.0000
I0611 12:39:56.965146 139897657034560 terminal_logging.py:55] episode = 7361 | episode_len = 9 | episode_return = 1.0000 | steps = 66249 | total_regret = 866.0000 | total_return = 6495.0000
I0611 12:39:57.000619 139897657034560 terminal_logging.py:55] episode = 7362 | episode_len = 9 | episode_return = 1.0000 | steps = 66258 | total_regret = 866.0000 | total_return = 6496.0000
I0611 12:39:57.000619 139897657034560 terminal_logging.py:55] episode = 7362 | episode_len = 9 | episode_return = 1.0000 | steps = 66258 | total_regret = 866.0000 | total_return = 6496.0000
I0611 12:39:57.037024 139897657034560 terminal_logging.py:55] episode = 7363 | episode_len = 9 | episode_return = 1.0000 | steps = 66267 | total_regret = 866.0000 | total_return = 6497.0000
I0611 12:39:57.037024 139897657034560 terminal_logging.py:55] episode = 7363 | episode_len = 9 | episode_return = 1.0000 | steps = 66267 | total_regret = 866.0000 | total_return = 6497.0000
I0611 12:39:57.070286 139897657034560 terminal_logging.py:55] episode = 7364 | episode_len = 9 | episode_return = 1.0000 | steps = 66276 | total_regret = 866.0000 | total_return = 6498.0000
I0611 12:39:57.070286 139897657034560 terminal_logging.py:55] episode = 7364 | episode_len = 9 | episode_return = 1.0000 | steps = 66276 | total_regret = 866.0000 | total_return = 6498.0000
I0611 12:39:57.109636 139897657034560 terminal_logging.py:55] episode = 7365 | episode_len = 9 | episode_return = 1.0000 | steps = 66285 | total_regret = 866.0000 | total_return = 6499.0000
I0611 12:39:57.109636 139897657034560 terminal_logging.py:55] episode = 7365 | episode_len = 9 | episode_return = 1.0000 | steps = 66285 | total_regret = 866.0000 | total_return = 6499.0000
I0611 12:39:57.148665 139897657034560 terminal_logging.py:55] episode = 7366 | episode_len = 9 | episode_return = 1.0000 | steps = 66294 | total_regret = 866.0000 | total_return = 6500.0000
I0611 12:39:57.148665 139897657034560 terminal_logging.py:55] episode = 7366 | episode_len = 9 | episode_return = 1.0000 | steps = 66294 | total_regret = 866.0000 | total_return = 6500.0000
I0611 12:39:57.184907 139897657034560 terminal_logging.py:55] episode = 7367 | episode_len = 9 | episode_return = 1.0000 | steps = 66303 | total_regret = 866.0000 | total_return = 6501.0000
I0611 12:39:57.184907 139897657034560 terminal_logging.py:55] episode = 7367 | episode_len = 9 | episode_return = 1.0000 | steps = 66303 | total_regret = 866.0000 | total_return = 6501.0000
I0611 12:39:57.219450 139897657034560 terminal_logging.py:55] episode = 7368 | episode_len = 9 | episode_return = 1.0000 | steps = 66312 | total_regret = 866.0000 | total_return = 6502.0000
I0611 12:39:57.219450 139897657034560 terminal_logging.py:55] episode = 7368 | episode_len = 9 | episode_return = 1.0000 | steps = 66312 | total_regret = 866.0000 | total_return = 6502.0000
I0611 12:39:57.254593 139897657034560 terminal_logging.py:55] episode = 7369 | episode_len = 9 | episode_return = 1.0000 | steps = 66321 | total_regret = 866.0000 | total_return = 6503.0000
I0611 12:39:57.254593 139897657034560 terminal_logging.py:55] episode = 7369 | episode_len = 9 | episode_return = 1.0000 | steps = 66321 | total_regret = 866.0000 | total_return = 6503.0000
I0611 12:39:57.290505 139897657034560 terminal_logging.py:55] episode = 7370 | episode_len = 9 | episode_return = -1.0000 | steps = 66330 | total_regret = 868.0000 | total_return = 6502.0000
I0611 12:39:57.290505 139897657034560 terminal_logging.py:55] episode = 7370 | episode_len = 9 | episode_return = -1.0000 | steps = 66330 | total_regret = 868.0000 | total_return = 6502.0000
I0611 12:39:57.325466 139897657034560 terminal_logging.py:55] episode = 7371 | episode_len = 9 | episode_return = 1.0000 | steps = 66339 | total_regret = 868.0000 | total_return = 6503.0000
I0611 12:39:57.325466 139897657034560 terminal_logging.py:55] episode = 7371 | episode_len = 9 | episode_return = 1.0000 | steps = 66339 | total_regret = 868.0000 | total_return = 6503.0000
I0611 12:39:57.388346 139897657034560 terminal_logging.py:55] episode = 7372 | episode_len = 9 | episode_return = 1.0000 | steps = 66348 | total_regret = 868.0000 | total_return = 6504.0000
